date,Temp,Humidity,GHI,SHI,Power
2017/10/14 18:00,27.1845,12.796,57.2269,54.5023,0.1842
2017/10/14 18:15,26.8774,12.8471,32.1896,29.6944,0.0714
2017/10/14 18:30,26.5859,13.1421,12.1461,10.5644,0.0026
2017/10/14 18:45,26.2387,13.2181,3.8803,2.4867,0
2017/10/14 19:00,25.9879,13.4645,2.9681,1.5548,0
2017/10/14 19:15,25.7025,13.8696,2.8888,1.3776,0
2017/10/14 19:30,25.465,14.3443,2.6548,1.25,0
2017/10/14 19:45,25.3368,14.5512,2.2939,0.9069,0
2017/10/14 20:00,25.0928,14.903,2.6934,1.3136,0
2017/10/14 20:15,24.8435,15.7255,2.7627,1.2717,0
2017/10/14 20:30,24.5466,16.6878,2.7815,1.3359,0
2017/10/14 20:45,24.1437,17.4595,3.1217,1.6112,0
2017/10/14 21:00,23.5622,18.6833,3.1989,1.701,0
2017/10/14 21:15,23.1092,19.4169,3.2434,1.747,0
2017/10/14 21:30,22.4238,20.9448,3.3913,1.9151,0
2017/10/14 21:45,22.5918,21.0912,2.4024,0.8686,0
2017/10/14 22:00,22.7648,20.7612,1.9273,0.587,0
2017/10/14 22:15,22.6874,20.8503,2.6448,1.1737,0
2017/10/14 22:30,22.1539,21.8752,3.366,1.8097,0
2017/10/14 22:45,21.6358,23.2423,2.9707,1.4542,0
2017/10/14 23:00,21.7129,23.743,2.4547,0.9933,0
2017/10/14 23:15,21.2191,25.1377,3.3218,1.7219,0
2017/10/14 23:30,21.1044,25.6948,2.4088,0.8731,0
2017/10/14 23:45,20.7642,26.3697,3.4585,1.8926,0
2017/10/15 0:00,19.4967,29.1461,4.5905,2.9236,0
2017/10/15 0:15,18.3664,32.2503,4.5812,2.9211,0
2017/10/15 0:30,17.5594,33.8319,3.7426,2.1274,0
2017/10/15 0:45,17.0468,36.0952,3.6778,2.0986,0
2017/10/15 1:00,16.666,37.5242,2.9246,1.2897,0
2017/10/15 1:15,16.8747,35.0112,2.5112,0.9484,0
2017/10/15 1:30,16.5877,36.7817,3.2264,1.5554,0
2017/10/15 1:45,16.0115,39.9086,3.0561,1.4757,0
2017/10/15 2:00,15.8999,39.8438,2.4112,0.8486,0
2017/10/15 2:15,15.6198,41.1715,2.9109,1.3302,0
2017/10/15 2:30,15.0944,42.1123,3.3243,1.6887,0
2017/10/15 2:45,14.6152,44.6467,3.8013,2.1765,0
2017/10/15 3:00,13.5519,48.3345,3.8715,2.1801,0
2017/10/15 3:15,13.547,48.5365,2.9924,1.3265,0
2017/10/15 3:30,13.6343,48.7649,2.7087,1.1449,0
2017/10/15 3:45,13.206,50.3206,2.9413,1.3213,0
2017/10/15 4:00,12.8076,51.5407,2.9124,1.3399,0
2017/10/15 4:15,12.7277,52.9444,2.915,1.2604,0
2017/10/15 4:30,12.5513,53.9993,3.1806,1.4584,0
2017/10/15 4:45,12.2988,55.4497,2.7793,1.1538,0
2017/10/15 5:00,11.7405,57.0233,2.8957,1.2446,0
2017/10/15 5:15,11.8229,58.5858,2.5085,0.8597,0
2017/10/15 5:30,12.0725,56.304,2.3899,0.8359,0
2017/10/15 5:45,11.5655,58.3588,3.4233,1.6339,0
2017/10/15 6:00,11.4995,59.1047,6.1079,4.3172,0
2017/10/15 6:15,11.2663,59.797,16.3623,10.3639,0.0666
2017/10/15 6:30,12.2174,57.3101,30.3405,16.8811,0.1714
2017/10/15 6:45,13.809,53.5602,37.7633,25.1219,0.3483
2017/10/15 7:00,15.2709,47.8614,45.636,36.6173,1.7921
2017/10/15 7:15,16.8902,39.2757,191.3557,52.7811,3.2121
2017/10/15 7:30,18.125,35.1411,310.4398,69.0498,3.3056
2017/10/15 7:45,19.1936,32.4932,327.3523,79.7843,2.957
2017/10/15 8:00,20.2995,29.9118,438.9219,80.4434,3.6564
2017/10/15 8:15,21.3907,25.9263,526.6113,64.8717,4.034
2017/10/15 8:30,22.2528,23.5113,579.0155,85.3437,3.9561
2017/10/15 8:45,22.6835,22.6518,661.4064,119.8928,4.092
2017/10/15 9:00,23.2298,21.9644,705.8104,73.0675,4.2371
2017/10/15 9:15,23.7273,21.3249,754.2385,74.9741,4.2153
2017/10/15 9:30,24.0484,20.7313,815.0317,94.6328,4.2435
2017/10/15 9:45,24.2955,20.4288,834.0845,84.4449,1.8578
2017/10/15 10:00,24.5327,20.3047,909.3655,81.9458,3.8174
2017/10/15 10:15,25.3439,19.377,951.1605,103.6102,4.2111
2017/10/15 10:30,25.7139,18.8744,961.5126,124.1987,4.0915
2017/10/15 10:45,26.2016,18.1586,957.101,144.0699,3.9286
2017/10/15 11:00,26.5968,17.5544,1030.5453,142.636,4.0375
2017/10/15 11:15,26.8319,17.1136,1057.0152,167.3438,3.4352
2017/10/15 11:30,26.8934,16.7941,961.4865,1.04315,3.7363
2017/10/15 11:45,27.1176,16.3957,1118.2276,126.7678,4.2009
2017/10/15 12:00,27.7508,15.5294,1133.2359,104.5679,4.1507
2017/10/15 12:15,27.834,14.7733,1120.9442,104.787,4.1063
2017/10/15 12:30,28.5135,14.03,1132.007,85.6518,4.1709
2017/10/15 12:45,28.7973,13.1737,1124.0968,81.695,4.1595
2017/10/15 13:00,29.2449,12.8839,1113.8337,86.9527,4.09
2017/10/15 13:15,29.3877,12.92,1091.7039,77.2811,4.1416
2017/10/15 13:30,29.7326,12.5561,1059.4492,71.8037,4.1115
2017/10/15 13:45,29.9857,11.9874,1033.5394,72.4737,4.126
2017/10/15 14:00,29.8858,12.2175,996.9728,70.7288,4.0337
2017/10/15 14:15,30.0532,11.7216,962.3598,74.5518,4.0699
2017/10/15 14:30,30.1507,11.7482,919.2343,75.8561,4.0197
2017/10/15 14:45,30.6157,11.1565,891.0965,81.7736,4.0518
2017/10/15 15:00,31.0368,10.6653,841.2258,74.701,3.9793
2017/10/15 15:15,30.7221,11.4899,788.074,76.5644,3.9613
2017/10/15 15:30,30.477,11.7953,728.9982,68.2612,3.982
2017/10/15 15:45,30.5219,11.3458,673.0345,63.6644,3.9718
2017/10/15 16:00,30.4658,11.3636,612.6515,59.7911,3.9507
2017/10/15 16:15,30.3568,11.4252,545.7594,53.9927,3.8641
2017/10/15 16:30,30.3837,11.4445,483.0358,51.4385,3.798
2017/10/15 16:45,30.0195,11.5264,417.4651,50.1399,3.746
2017/10/15 17:00,29.7434,11.6478,353.4251,45.9867,3.6508
2017/10/15 17:15,29.4895,11.7805,284.3557,40.8528,3.467
2017/10/15 17:30,29.2643,11.8622,217.1744,37.7276,3.2352
2017/10/15 17:45,28.8658,11.9753,151.5367,33.1828,2.8478
2017/10/15 18:00,28.3665,12.3601,95.5263,29.2559,1.8938
2017/10/15 18:15,27.8685,12.5723,44.8912,23.9726,0.4392
2017/10/15 18:30,27.2945,12.9288,14.3353,12.8093,0.0066
2017/10/15 18:45,26.6696,13.4622,6.4919,4.9691,0
2017/10/15 19:00,26.0163,13.9381,4.1366,2.6179,0
2017/10/15 19:15,25.2829,14.4996,4.2569,2.7714,0
2017/10/15 19:30,24.6298,14.9382,3.7418,2.2756,0
2017/10/15 19:45,23.8827,16.2211,3.754,2.2888,0
2017/10/15 20:00,22.8265,18.2958,4.3912,2.8226,0
2017/10/15 20:15,21.6116,20.8636,4.1201,2.5915,0
2017/10/15 20:30,20.6336,22.2937,3.9547,2.3984,0
2017/10/15 20:45,20.071,23.5534,3.7127,2.1391,0
2017/10/15 21:00,19.9849,23.8765,2.5776,1.0676,0
2017/10/15 21:15,19.1166,25.5085,3.9103,2.3654,0
2017/10/15 21:30,18.6926,26.1344,3.2897,1.7398,0
2017/10/15 21:45,18.4176,27.4299,2.9469,1.3929,0
2017/10/15 22:00,18.1237,27.8385,3.2162,1.684,0
2017/10/15 22:15,18.035,28.5512,2.3683,0.8168,0
2017/10/15 22:30,17.8082,28.809,2.5942,1.0475,0
2017/10/15 22:45,17.3886,29.7882,2.9896,1.435,0
2017/10/15 23:00,16.9327,31.1264,3.194,1.5798,0
2017/10/15 23:15,16.6594,32.9638,2.9739,1.4102,0
2017/10/15 23:30,16.2571,34.1407,2.8926,1.3003,0
2017/10/15 23:45,15.8783,34.1372,2.7624,1.2782,0
2017/10/16 0:00,15.8972,35.1342,2.9924,1.4254,0
2017/10/16 0:15,15.3001,38.33,3.133,1.5806,0
2017/10/16 0:30,15.1066,39.6696,2.9003,1.3696,0
2017/10/16 0:45,15.1901,40.7258,2.3941,0.8281,0
2017/10/16 1:00,15.1637,40.8229,2.3669,0.747,0
2017/10/16 1:15,14.8922,41.1627,2.5693,1.0503,0
2017/10/16 1:30,14.6633,40.4783,2.6099,1.0553,0
2017/10/16 1:45,14.2453,43.5685,3.2846,1.7088,0
2017/10/16 2:00,13.5617,44.3986,3.3023,1.6372,0
2017/10/16 2:15,13.3903,45.1516,2.9194,1.3119,0
2017/10/16 2:30,13.3604,46.1534,2.5448,1.009,0
2017/10/16 2:45,13.2303,47.6082,2.9766,1.3603,0
2017/10/16 3:00,12.8185,50.2171,2.9221,1.3461,0
2017/10/16 3:15,12.7359,51.1071,2.8478,1.265,0
2017/10/16 3:30,12.3803,51.0184,2.8692,1.2948,0
2017/10/16 3:45,12.104,49.691,3.04,1.4391,0
2017/10/16 4:00,12.2708,48.8477,2.412,0.833,0
2017/10/16 4:15,12.2934,49.4848,2.1347,0.6083,0
2017/10/16 4:30,12.3094,49.5923,2.6635,1.1023,0
2017/10/16 4:45,11.8185,51.8089,2.9783,1.331,0
2017/10/16 5:00,11.6611,52.937,2.9896,1.3748,0
2017/10/16 5:15,11.2938,54.109,3.0643,1.4856,0
2017/10/16 5:30,11.2161,55.0569,2.8498,1.26,0
2017/10/16 5:45,10.8309,57.2624,3.566,1.9272,0
2017/10/16 6:00,10.527,60.1093,6.503,4.7282,0
2017/10/16 6:15,11.2423,57.8875,16.5715,9.0991,0
2017/10/16 6:30,12.1385,56.0923,31.3637,14.9637,0.061
2017/10/16 6:45,13.7096,51.3692,40.2416,19.5941,0.1079
2017/10/16 7:00,15.0113,44.8589,39.3226,22.3951,0.1473
2017/10/16 7:15,16.8113,38.2564,189.7364,19.4989,0.154
2017/10/16 7:30,19.1144,30.944,317.1365,24.7097,1.1648
2017/10/16 7:45,21.2636,26.3347,392.4056,31.1171,1.5366
2017/10/16 8:00,22.2929,23.9967,460.9903,38.3344,1.9138
2017/10/16 8:15,22.4931,23.1778,529.4134,45.185,4.0085
2017/10/16 8:30,23.1321,22.3044,592.048,46.7091,4.023
2017/10/16 8:45,23.9733,20.9667,654.4298,49.1597,4.0592
2017/10/16 9:00,24.6178,19.6785,712.2726,53.3843,4.0949
2017/10/16 9:15,25.2555,18.4643,772.9152,64.2735,4.1456
2017/10/16 9:30,25.8074,17.7041,834.2903,65.9205,4.1612
2017/10/16 9:45,26.3797,16.9048,887.1282,66.8855,4.1974
2017/10/16 10:00,26.5197,16.2515,931.8415,66.1542,4.188
2017/10/16 10:15,27.2539,14.8405,972.373,63.7325,4.1691
2017/10/16 10:30,27.8017,13.9974,1011.4519,65.8793,4.1655
2017/10/16 10:45,28.3575,13.0278,1046.4141,66.7286,4.1526
2017/10/16 11:00,28.7517,12.8966,1081.0427,69.7491,4.1606
2017/10/16 11:15,29.0136,12.0135,1115.1704,77.119,4.1633
2017/10/16 11:30,29.4413,11.0824,1137.5549,81.3594,4.1759
2017/10/16 11:45,29.52,10.7471,1155.5509,85.9077,4.1738
2017/10/16 12:00,30.1291,10.3358,1162.1009,81.0444,4.1526
2017/10/16 12:15,30.3547,9.6056,1168.7998,83.4408,4.1454
2017/10/16 12:30,30.3311,8.7863,1173.1942,81.8342,4.1373
2017/10/16 12:45,30.6043,8.4665,1163.3746,77.6251,4.1262
2017/10/16 13:00,30.9263,8.329,1151.2505,76.1733,4.1142
2017/10/16 13:15,31.0376,7.6787,1137.2843,71.6524,4.1617
2017/10/16 13:30,31.5046,7.5258,1102.4933,65.1286,4.1156
2017/10/16 13:45,31.8132,7.4464,1070.2495,66.715,4.0818
2017/10/16 14:00,31.7836,7.4533,1033.1036,67.3198,4.0904
2017/10/16 14:15,32.4722,7.5447,992.7321,67.5693,4.0869
2017/10/16 14:30,32.4635,7.1441,957.2593,77.5394,4.0535
2017/10/16 14:45,31.954,7.4821,925.5657,80.7385,4.0609
2017/10/16 15:00,32.3915,7.0565,871.8913,73.5478,4.0419
2017/10/16 15:15,32.2604,6.9219,817.7081,69.2388,3.9921
2017/10/16 15:30,32.598,7.5049,757.0889,62.5261,3.9735
2017/10/16 15:45,32.4248,7.6232,692.5545,58.122,3.9842
2017/10/16 16:00,32.7865,7.3285,630.7695,52.8455,3.9256
2017/10/16 16:15,32.3362,7.9274,569.9294,51.8468,3.8733
2017/10/16 16:30,32.0864,8.2091,501.7855,49.6117,3.8426
2017/10/16 16:45,32.2134,8.0675,427.3846,43.797,3.7125
2017/10/16 17:00,32.0764,8.6603,363.5681,43.8266,3.5906
2017/10/16 17:15,31.7044,8.9357,295.7464,40.4372,3.4927
2017/10/16 17:30,31.1952,9.097,228.1033,37.9517,3.2912
2017/10/16 17:45,30.8102,9.3455,158.4177,32.3181,2.9267
2017/10/16 18:00,30.3235,9.6081,100.5205,28.6663,1.9552
2017/10/16 18:15,29.6719,10.0426,49.3821,24.3713,0.4283
2017/10/16 18:30,28.9314,10.5545,17.6917,15.9483,0.0204
2017/10/16 18:45,28.1847,11.0956,7.7005,6.1974,0
2017/10/16 19:00,27.4447,11.6401,4.8131,3.3074,0
2017/10/16 19:15,26.2517,12.4922,5.2138,3.6134,0
2017/10/16 19:30,25.028,13.4964,4.7489,3.2571,0
2017/10/16 19:45,23.9336,14.3881,4.4075,2.8826,0
2017/10/16 20:00,23.6223,14.911,3.1045,1.6046,0
2017/10/16 20:15,22.2113,17.6219,4.3274,2.7787,0
2017/10/16 20:30,21.1578,19.2597,4.5094,2.9105,0
2017/10/16 20:45,20.8633,19.8163,3.3154,1.7526,0
2017/10/16 21:00,20.1955,20.5554,4.1207,2.5556,0
2017/10/16 21:15,19.5587,21.5576,3.5681,1.968,0
2017/10/16 21:30,19.3987,22.0057,2.7566,1.1766,0
2017/10/16 21:45,19.6335,21.4185,1.9025,0.6113,0
2017/10/16 22:00,21.2376,18.9427,1.5803,0.4735,0
2017/10/16 22:15,20.6388,19.5539,2.4437,0.9351,0
2017/10/16 22:30,20.0195,20.8127,2.7578,1.2842,0
2017/10/16 22:45,20.0543,20.4711,2.7327,1.1468,0
2017/10/16 23:00,19.2919,21.6582,3.2404,1.6645,0
2017/10/16 23:15,19.0797,22.0599,2.1957,0.8228,0
2017/10/16 23:30,19.548,21.6961,2.4305,0.9324,0
2017/10/16 23:45,18.6737,22.8915,3.2443,1.6713,0
2017/10/17 0:00,18.5814,23.2128,2.8786,1.3159,0
2017/10/17 0:15,18.0886,23.6502,2.9523,1.383,0
2017/10/17 0:30,17.7761,24.2772,3.2364,1.6558,0
2017/10/17 0:45,17.1257,26.5695,3.0504,1.5083,0
2017/10/17 1:00,16.7186,28.8288,3.0038,1.4285,0
2017/10/17 1:15,16.4657,29.7154,3.1198,1.45,0
2017/10/17 1:30,15.9656,31.1083,3.0649,1.4509,0
2017/10/17 1:45,15.9487,30.9565,2.7859,1.1899,0
2017/10/17 2:00,15.5955,30.6149,3.0009,1.3918,0
2017/10/17 2:15,15.2078,31.7187,3.0233,1.4454,0
2017/10/17 2:30,14.7172,31.8546,2.9332,1.332,0
2017/10/17 2:45,15.0339,33.6247,2.0439,0.5667,0
2017/10/17 3:00,14.8239,32.2992,2.9441,1.3711,0
2017/10/17 3:15,14.825,32.9453,2.2136,0.6741,0
2017/10/17 3:30,15.0164,34.3752,2.3577,0.7722,0
2017/10/17 3:45,14.9899,34.9396,2.3355,0.787,0
2017/10/17 4:00,14.4249,33.434,3.0885,1.4357,0
2017/10/17 4:15,14.3162,36.041,3.1508,1.4756,0
2017/10/17 4:30,13.6534,39.1232,3.2781,1.5632,0
2017/10/17 4:45,13.3551,37.4108,3.1461,1.4741,0
2017/10/17 5:00,13.0038,39.4335,3.0506,1.413,0
2017/10/17 5:15,13.0562,40.8907,2.5435,0.9214,0
2017/10/17 5:30,12.8588,41.9627,3.1595,1.4477,0
2017/10/17 5:45,12.576,44.1197,3.3196,1.6864,0
2017/10/17 6:00,12.3158,46.1281,6.6641,4.869,0
2017/10/17 6:15,12.6221,47.4444,17.9989,9.8047,0
2017/10/17 6:30,14.4496,44.351,32.5449,15.0859,0.0658
2017/10/17 6:45,17.069,37.0956,45.6595,19.6166,0.1101
2017/10/17 7:00,16.9547,36.8835,47.9797,22.926,0.1473
2017/10/17 7:15,18.5621,30.8792,222.8428,19.2562,0.1519
2017/10/17 7:30,21.2005,25.2459,320.093,26.0187,1.0731
2017/10/17 7:45,23.2792,23.1344,392.6528,31.4129,1.5309
2017/10/17 8:00,24.0651,23.1536,460.4511,39.1566,1.806
2017/10/17 8:15,24.6814,23.3411,525.5711,43.7671,3.1752
2017/10/17 8:30,26.3024,22.3971,584.5906,43.5651,4.0036
2017/10/17 8:45,26.7852,22.4617,645.1555,47.474,4.0052
2017/10/17 9:00,27.9665,22.1218,698.9556,48.8134,4.0362
2017/10/17 9:15,28.2849,21.6035,763.0948,63.0829,4.0866
2017/10/17 9:30,28.531,20.7868,824.8467,65.2633,4.1109
2017/10/17 9:45,28.9198,19.9125,873.6039,65.4211,4.1154
2017/10/17 10:00,29.5297,19.0889,912.3088,60.7281,4.1069
2017/10/17 10:15,29.6652,18.5439,954.9512,63.3865,4.1056
2017/10/17 10:30,30.2228,17.6898,990.1924,64.4069,4.1001
2017/10/17 10:45,30.4736,15.9583,1027.2031,66.2032,3.5416
2017/10/17 11:00,31.4553,13.9993,1057.7877,62.8903,4.0331
2017/10/17 11:15,31.777,13.448,1091.9964,74.622,4.0149
2017/10/17 11:30,31.9628,12.4187,1113.2539,80.7994,4.0065
2017/10/17 11:45,31.8679,10.4462,1135.1908,81.5858,4.0361
2017/10/17 12:00,32.453,11.1241,1141.3021,76.394,3.9877
2017/10/17 12:15,33.7994,10.9578,1137.9885,79.3494,3.9367
2017/10/17 12:30,33.2944,12.0241,1128.2695,79.9727,3.9018
2017/10/17 12:45,33.5225,11.8202,1119.4113,77.4051,4.0034
2017/10/17 13:00,33.1975,11.293,1118.0034,73.8496,4.06
2017/10/17 13:15,33.7689,10.3458,1094.7476,63.9011,3.9891
2017/10/17 13:30,33.628,9.9024,1079.8966,71.7064,4.0869
2017/10/17 13:45,33.4325,9.0843,1048.193,65.6196,4.0092
2017/10/17 14:00,34.0483,8.5964,1009.2812,61.7732,3.9871
2017/10/17 14:15,34.4657,8.5602,978.9973,68.6083,3.9247
2017/10/17 14:30,34.3818,9.1773,938.2483,76.9564,3.9385
2017/10/17 14:45,34.4519,8.376,906.6753,77.4075,4.0073
2017/10/17 15:00,34.6496,8.4381,853.715,72.0067,3.979
2017/10/17 15:15,34.0865,9.3012,800.4592,69.4153,3.9404
2017/10/17 15:30,34.6626,8.8824,740.4299,60.2978,3.8842
2017/10/17 15:45,34.2014,9.3394,680.8922,56.6208,3.8728
2017/10/17 16:00,33.5986,9.4425,618.5546,53.9949,3.8682
2017/10/17 16:15,33.7153,9.3448,551.7996,47.7392,3.8134
2017/10/17 16:30,33.6694,9.4382,492.9451,50.0293,3.8106
2017/10/17 16:45,33.3804,9.6253,421.3168,42.8402,3.6821
2017/10/17 17:00,33.8481,9.42,358.1645,38.454,3.5256
2017/10/17 17:15,33.6998,9.529,293.9199,38.8888,3.4019
2017/10/17 17:30,32.7705,9.9696,228.311,38.414,3.2652
2017/10/17 17:45,32.4613,10.4815,158.3311,31.9925,2.9229
2017/10/17 18:00,32.0424,10.7358,100.393,27.2951,1.9716
2017/10/17 18:15,31.4599,11.1394,53.0884,23.2922,0.4162
2017/10/17 18:30,30.7287,11.8091,19.0109,17.1424,0.0221
2017/10/17 18:45,29.8792,12.3913,8.5481,7.0054,0
2017/10/17 19:00,28.9193,13.0989,5.5457,3.9516,0
2017/10/17 19:15,28.1211,13.6803,4.1316,2.7081,0
2017/10/17 19:30,27.7702,14.0124,2.9184,1.4667,0
2017/10/17 19:45,27.3075,14.5168,3.3077,1.9029,0
2017/10/17 20:00,25.5296,17.4441,5.3955,3.8445,0
2017/10/17 20:15,23.92,19.7604,4.775,3.1709,0
2017/10/17 20:30,23.2384,21.0624,4.1703,2.7023,0
2017/10/17 20:45,22.4721,22.5977,3.9162,2.4288,0
2017/10/17 21:00,22.1335,23.4432,2.9878,1.4684,0
2017/10/17 21:15,22.1582,24.036,3.0155,1.4805,0
2017/10/17 21:30,21.4288,25.5577,3.2787,1.7613,0
2017/10/17 21:45,20.7789,27.1668,3.3047,1.6925,0
2017/10/17 22:00,20.9591,27.3289,2.4515,0.941,0
2017/10/17 22:15,21.1112,27.5997,2.3956,0.8654,0
2017/10/17 22:30,20.4496,29.2776,3.074,1.5245,0
2017/10/17 22:45,19.7345,30.6691,3.0857,1.5503,0
2017/10/17 23:00,19.6824,31.2647,2.5675,1.0983,0
2017/10/17 23:15,19.3878,32.0556,2.7648,1.1745,0
2017/10/17 23:30,18.9901,32.8406,3.001,1.4894,0
2017/10/17 23:45,18.9261,33.1161,2.7223,1.1871,0
2017/10/18 0:00,18.635,34.4542,2.7377,1.222,0
2017/10/18 0:15,18.2296,35.5742,3.0288,1.4398,0
2017/10/18 0:30,17.8841,36.8929,2.9382,1.3921,0
2017/10/18 0:45,17.5171,37.8436,2.6839,1.0713,0
2017/10/18 1:00,17.4943,40.735,2.9501,1.4169,0
2017/10/18 1:15,16.7953,42.9732,3.1356,1.4862,0
2017/10/18 1:30,16.5921,40.5383,2.4896,0.9022,0
2017/10/18 1:45,17.0243,39.0277,2.3652,0.7833,0
2017/10/18 2:00,16.7046,41.5276,3.0304,1.4359,0
2017/10/18 2:15,16.0768,42.579,2.8869,1.2816,0
2017/10/18 2:30,16.0947,41.3629,2.1489,0.7791,0
2017/10/18 2:45,16.2565,40.9408,2.5411,0.9756,0
2017/10/18 3:00,16.0514,41.6757,2.7886,1.2252,0
2017/10/18 3:15,15.5914,43.4796,2.8209,1.2673,0
2017/10/18 3:30,15.588,44.5411,2.7314,1.1144,0
2017/10/18 3:45,15.4789,45.6964,2.8967,1.3308,0
2017/10/18 4:00,14.7565,47.8678,3.328,1.7009,0
2017/10/18 4:15,14.4385,48.2906,2.939,1.3681,0
2017/10/18 4:30,14.234,48.3011,2.8475,1.2027,0
2017/10/18 4:45,14.3486,47.8708,2.7951,1.1948,0
2017/10/18 5:00,13.9468,49.977,2.9435,1.2963,0
2017/10/18 5:15,13.568,52.1476,2.9912,1.3046,0
2017/10/18 5:30,13.5651,53.3342,2.7325,1.1497,0
2017/10/18 5:45,13.3708,54.4848,3.05,1.4715,0
2017/10/18 6:00,13.4062,55.3917,6.2405,4.426,0
2017/10/18 6:15,14.1687,53.7367,19.075,8.343,0.0027
2017/10/18 6:30,15.7653,50.1617,27.0899,14.1524,0.0683
2017/10/18 6:45,17.3343,46.0175,45.8298,17.9031,0.1094
2017/10/18 7:00,19.6044,41.4791,38.9626,20.3618,0.1458
2017/10/18 7:15,23.1369,32.4029,242.3994,14.5439,0.169
2017/10/18 7:30,25.7301,28.3138,327.1224,24.8258,0.7246
2017/10/18 7:45,26.5929,26.5031,400.2446,32.6737,1.5504
2017/10/18 8:00,27.4975,25.1143,463.9871,36.5813,1.8396
2017/10/18 8:15,27.9063,24.3748,528.8634,41.3604,2.5355
2017/10/18 8:30,29.2191,22.5533,588.7626,41.6085,4.0657
2017/10/18 8:45,30.0435,20.7126,648.818,44.6975,4.0374
2017/10/18 9:00,30.0798,19.3059,709.3952,51.1403,4.04
2017/10/18 9:15,30.5212,17.7111,771.6884,58.9926,4.0345
2017/10/18 9:30,30.9123,16.0845,834.1277,63.3069,4.0436
2017/10/18 9:45,31.6551,14.5716,880.3143,60.4434,4.0141
2017/10/18 10:00,31.6956,14.0133,923.9665,59.3797,4.0024
2017/10/18 10:15,32.0862,13.7099,968.0814,61.7763,4.0448
2017/10/18 10:30,32.7264,13.3251,1002.0141,62.6567,4.011
2017/10/18 10:45,32.5176,13.4442,1033.294,64.7751,3.9899
2017/10/18 11:00,33.3906,12.6684,1070.9824,69.6376,3.9707
2017/10/18 11:15,32.5804,12.9568,1096.0073,77.1343,3.9989
2017/10/18 11:30,33.2289,12.3055,1110.9317,77.0366,3.9148
2017/10/18 11:45,33.6923,11.6571,1132.0583,80.3626,3.9737
2017/10/18 12:00,33.7572,11.4925,1135.7558,81.2969,3.9879
2017/10/18 12:15,34.0966,11.0212,1137.5297,79.4974,3.995
2017/10/18 12:30,34.3767,10.6598,1132.415,74.0831,3.9959
2017/10/18 12:45,34.6548,10.1979,1130.8629,75.9924,4.027
2017/10/18 13:00,34.3867,10.4038,1118.8529,73.0453,4.0699
2017/10/18 13:15,35.109,10.0488,1091.1173,60.6238,3.9372
2017/10/18 13:30,35.1045,9.6052,1075.5423,70.1846,3.9883
2017/10/18 13:45,34.9065,9.8272,1039.979,65.3972,3.9928
2017/10/18 14:00,35.5516,9.4958,1006.6721,63.4387,3.9427
2017/10/18 14:15,35.2823,9.5415,973.1791,71.0488,4.0103
2017/10/18 14:30,35.4187,9.4459,939.0961,74.5232,3.9504
2017/10/18 14:45,35.5908,9.2399,901.1648,76.1466,3.946
2017/10/18 15:00,35.6172,9.0421,855.4528,75.456,3.9853
2017/10/18 15:15,35.7683,9.0057,797.4275,65.8973,3.9422
2017/10/18 15:30,35.9254,8.9609,737.3346,57.1776,3.8753
2017/10/18 15:45,35.5845,8.9689,683.7773,57.0014,3.9136
2017/10/18 16:00,35.3776,8.9844,620.5596,52.7106,3.8498
2017/10/18 16:15,35.0545,9.2092,556.5179,50.313,3.826
2017/10/18 16:30,35.3872,9.1777,487.7949,45.7265,3.7746
2017/10/18 16:45,35.0965,9.2843,422.0183,45.6594,3.7068
2017/10/18 17:00,34.7282,9.5904,356.5847,41.5669,3.5804
2017/10/18 17:15,34.5385,9.8558,290.4195,38.9616,3.4099
2017/10/18 17:30,34.2895,10.1085,221.116,34.2511,3.1909
2017/10/18 17:45,33.7156,10.4612,157.5735,32.8004,2.8749
2017/10/18 18:00,33.2944,10.7563,99.2588,28.343,1.8847
2017/10/18 18:15,32.7983,10.6315,52.3896,22.7317,0.3387
2017/10/18 18:30,32.0332,10.9628,18.6892,16.6074,0.0166
2017/10/18 18:45,31.1688,11.8026,8.4105,6.805,0
2017/10/18 19:00,30.4433,12.3977,4.8361,3.3831,0
2017/10/18 19:15,29.4785,13.1246,4.116,2.6491,0
2017/10/18 19:30,29.0473,13.3886,3.3963,1.9446,0
2017/10/18 19:45,28.5171,13.6829,3.2025,1.7763,0
2017/10/18 20:00,27.7996,14.0886,3.2087,1.7924,0
2017/10/18 20:15,26.7959,15.2555,3.9293,2.5192,0
2017/10/18 20:30,25.0688,18.0953,4.9118,3.2789,0
2017/10/18 20:45,23.8206,20.0728,4.7354,3.091,0
2017/10/18 21:00,23.2946,20.7929,3.8108,2.3378,0
2017/10/18 21:15,22.8205,21.3467,3.3682,1.8236,0
2017/10/18 21:30,22.3298,22.0804,2.9416,1.4588,0
2017/10/18 21:45,22.4037,22.2122,2.2736,0.779,0
2017/10/18 22:00,22.5468,22.1351,2.6691,1.2395,0
2017/10/18 22:15,22.1193,22.7019,2.6916,1.181,0
2017/10/18 22:30,21.5841,23.307,3.0331,1.5296,0
2017/10/18 22:45,21.5495,23.3912,2.5741,1.1164,0
2017/10/18 23:00,21.4086,23.2503,2.5768,1.016,0
2017/10/18 23:15,21.2937,23.4338,2.0846,0.7009,0
2017/10/18 23:30,20.9711,23.3202,2.4996,0.9206,0
2017/10/18 23:45,21.2208,23.6522,2.4025,0.7954,0
